"Participant","MIST_Confidence_Pretest_fake_covid","MIST_Confidence_Pretest_fake_general","MIST_Confidence_Pretest_real_general","MIST_Confidence_Pretest_real_covid","MIST_Confidence_Posttest_real_general","MIST_Confidence_Posttest_fake_general","MIST_Confidence_Posttest_real_covid","MIST_Confidence_Posttest_fake_covid","MIST_correct_Pretest_covid","MIST_dprime_Pretest_covid","MIST_criterion_Pretest_covid","MIST_aprime_Pretest_covid","MIST_bppd_Pretest_covid","MIST_correct_Pretest_general","MIST_dprime_Pretest_general","MIST_criterion_Pretest_general","MIST_aprime_Pretest_general","MIST_bppd_Pretest_general","MIST_correct_Posttest_general","MIST_dprime_Posttest_general","MIST_criterion_Posttest_general","MIST_aprime_Posttest_general","MIST_bppd_Posttest_general","MIST_correct_Posttest_covid","MIST_dprime_Posttest_covid","MIST_criterion_Posttest_covid","MIST_aprime_Posttest_covid","MIST_bppd_Posttest_covid","MIST_correct_Diff_covid","MIST_correct_Diff_general","MIST_dprime_Diff_covid","MIST_dprime_Diff_general","MIST_criterion_Diff_covid","MIST_criterion_Diff_general","MIST_aprime_Diff_covid","MIST_aprime_Diff_general","MIST_bppd_Diff_covid","MIST_bppd_Diff_general","MOCRI_correct_Pre","MOCRI_correct_Post","MOCRI_dprime_Pre","MOCRI_dprime_Post","MOCRI_criterion_Pre","MOCRI_criterion_Post","MOCRI_aprime_Pre","MOCRI_aprime_Post","MOCRI_bppd_Pre","MOCRI_bppd_Post","MOCRI_correct_Diff","MOCRI_dprime_Diff","MOCRI_criterion_Diff","MOCRI_bppd_Diff","Experiment_Duration","Date_OSF","Date","Time","Browser","Mobile","Platform","Screen_Width","Screen_Height","Gender","Education","Age","Ethnicity","Intervention_Duration","BFI_Duration","BFI10_1","BFI10_2","BFI10_3","BFI10_4","BFI10_5","BFI10_6","BFI10_7","BFI10_8","BFI10_9","BFI10_10","VSA_Duration","VSA_1","VSA_2","VSA_3","VSA_4","VSA_5","VSA_6","GCBS_Duration","GCBS15_8","GCBS15_2","GCBS15_3","GCBS15_6","GCBS15_11","GCBS15_1","GCBS15_5","GCBS15_13","GCBS15_15","GCBS15_12","GCBS15_9","GCBS15_7","GCBS15_14","GCBS15_4","GCBS15_10","Intervention_Questions_Confidence","Intervention_Questions_Score","Intervention","Intervention_Questions_Duration","Intervention_Questions_Favorite","Intervention_Questions_Repeat","Intervention_Questions_Recommend","Consent_Duration","Waitdatasaving_Duration","MIST_Duration_Pre","MIST_Duration_Post","Political_LiberalConservative","Political_Affiliation","VSA_Conservatism","VSA_Traditionalism","VSA_Authoritarianism","VSA_General","BFI_Agreeableness","BFI_Extraversion","BFI_Conscientiousness","BFI_Neuroticism","BFI_Openness","GCBS_GovernmentMalfeasance","GCBS_Extraterrestrial","GCBS_Malevolent","GCBS_Wellbeing","GCBS_Control","GCBS_General","MIST_correct_Diff","MIST_dprime_Diff","MIST_Confidence_Pretest"
"lgbo4d60my",0.0759999999999999,0.518666666666667,0.329333333333333,0.476,0.10625,0.489333333333333,0.296,0.324,0.5,0.313972118460116,-0.367414453477983,0.611666666666667,-0.53125,0.666666666666667,1.8135208069029,0.291619298855476,0.884439359267735,0.477064220183486,0.612903225806452,1.28963085479206,0.0296743228000542,0.824730094466937,0.0500000000000001,0.4,-0.150089237488041,-0.599445131452061,0.558333333333333,-0.75,-0.1,-0.053763440860215,-0.464061355948157,-0.523889952110843,-0.232030677974079,-0.261944976055421,-0.0533333333333332,-0.059709264800798,-0.21875,-0.427064220183486,0.5,0.5,2.2568724004289,2.2568724004289,-0.336797592471074,-0.336797592471074,0.91958041958042,0.91958041958042,-0.56,-0.56,0,0,0,0,32.8495833333333,"2024-10-18 12:08:47.752555+00:00","18/10/2024","07:35:52","chrome","False","Windows 10",1536,703,"Woman","Master",50,"latina",13.9384833333333,1.01383333333333,3,3,3,1,0,3,3,3,3,4,1.20335,6,1,0,8,2,0,2.20835,1,2,0,3,2,3,0,1,2,1,1,1,3,1,2,"No impact","5000","Tetris",0.51315,"sound","yes","yes",0.150633333333333,0.0991833333333333,4.01478333333333,3.55618666666672,0,"Democrat",1.5,0,3,1.5,3,3,3,4,5,2.66666666666667,0.666666666666667,1.33333333333333,1.66666666666667,1.33333333333333,1.53333333333333,-0.0768817204301075,-0.4939756540295,0.35
"t3sh5nvfkp",0.6,0.734666666666667,0.0373333333333333,0.86,0.25,0.733333333333333,1,0.2,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.7,1.08840258198269,0.465788878258235,0.787581699346405,0.653061224489796,0.741935483870968,1.30929707971525,0.355341629391958,0.823466192032368,0.539473684210526,0.8,1.59342252134856,-0.586282866426357,0.850649350649351,-0.774193548387097,0.2,0.0419354838709678,0.884918144444007,0.220894497732555,0.442459072222003,-0.110447248866277,0.138528138528139,0.0358844926859633,0.166982922201138,-0.11358754027927,0.166666666666667,0.166666666666667,-0.36610635680057,0,0.183053178400285,0.36610635680057,0.626984126984127,0.5,0.285714285714286,0,0,0.36610635680057,0.183053178400285,-0.285714285714286,32.3595666666667,"2024-10-18 12:08:40.493515+00:00","18/10/2024","06:36:14","firefox","False","Mac OS",1512,784,"Man","Doctorate",35,"south asian",19.9854833333333,0.401883333333333,1,2,2,3,1,2,1,3,2,3,0.260083333333333,4,3,3,3,3,3,1.31593333333333,3,1,1,1,3,1,3,3,1,0,2,1,1,1,2,"Greatly improved","11, 500","BadNews",1.0866,"funny, interesting, quirky","yes","yes",0.0897666666666667,0.0488833333333333,2.63911666666667,3.73626666666667,3,"Democrat",3.5,4,4,3.83333333333333,3.5,3.5,3.5,2.5,4,1.66666666666667,2.33333333333333,0.666666666666667,1.33333333333333,2,1.6,0.120967741935484,0.552906321088281,0.558
"3foj0vn7fl",0.0359999999999999,0.170666666666667,0.092,0.068,0.00125,0.201333333333333,0.208,0.384,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.7,0.981382227577281,0.0884410484669154,0.773291925465839,0.144796380090498,0.580645161290323,0.385189219054627,0.0446074998014744,0.63249806501548,0.0714285714285715,0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.2,-0.119354838709677,-1.17256573285271,-0.596193008522655,-0.586282866426357,-0.0438335486654409,0.0565656565656566,-0.140793860450359,-0.32579185520362,-0.0733678086619263,0.5,0.5,2.2568724004289,1.46523379268552,-0.336797592471074,-0.732616896342761,0.91958041958042,0.82967032967033,-0.56,-0.857142857142857,0,-0.791638607743374,-0.395819303871687,-0.297142857142857,32.7882333333333,"2024-10-18 12:08:06.369785+00:00","18/10/2024","07:35:15","firefox","False","Windows 10",1600,775,"Man","High School",64,"caucasian",16.6686333333333,0.929316666666667,1,3,0,4,1,3,1,4,1,3,0.805916666666667,1,8,6,3,3,8,1.96861666666667,1,3,1,1,2,1,3,1,3,1,2,1,1,3,3,"Improved","1369","Tetris",0.599466666666667,"it weas fast paced","yes","yes",0.5275,0.0579,3.57008333333333,3.28908333333333,4,"Republican",7.5,5.5,6.5,6.5,4,4,5,1.5,4,1.33333333333333,1,1.66666666666667,2,3,1.8,-0.159677419354839,-0.884379370687684,0.0916666666666666
"42n3hd0vvq",0.028,0.332,0.133333333333333,0.264,0.285,0.658666666666667,0.296,0.524,0.4,-0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.6,0.480662478054837,0.161918826294307,0.659663865546218,0.254980079681275,0.612903225806452,0.710683258783915,0.654648539857625,0.714830002513826,0.794303797468354,0.4,-0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0,0.0129032258064516,-0.287647588408707,0.230020780729078,-1.02874193864836,0.492729713563318,0.0692640692640691,0.0551661369676076,-0.941176470588235,0.53932371778708,0.333333333333333,0.416666666666667,1.83134014948609,2.2568724004289,0.549563717942476,0.336797592471074,0.876068376068376,0.91958041958042,0.756756756756757,0.56,0.0833333333333334,0.425532250942805,-0.212766125471403,-0.196756756756757,44.1385833333333,"2024-10-18 12:07:51.224448+00:00","18/10/2024","07:23:38","chrome","False","Chrome OS",1366,599,"Woman","High School",61,"white",23.8203,0.768,4,3,0,3,4,1,1,4,4,1,0.732733333333333,3,5,2,7,3,6,4.81318333333333,0,2,0,1,1,0,4,1,4,1,3,0,3,3,1,"Greatly improved","7450","BadNews",0.78005,"loved the promts","yes","yes",0.182466666666667,0.072,3.8866599999999,4.50717666666669,3,"Republican",5,1.5,5.5,4,4,1.5,5,3.5,1.5,0.666666666666667,0.333333333333333,1,3,3,1.6,0.00645161290322582,-0.0288134038398146,0.189333333333333
"gkps5m6p3s",0.22,0.162666666666667,0.550666666666667,0.312,0.075,0.344,0.788,0.436,0.7,0.884918144444006,-0.232030677974079,0.753968253968254,-0.363636363636364,0.633333333333333,1.3875514897048,-0.45657363552361,0.831296992481203,-0.654545454545455,0.645161290322581,0.727119271981395,0.215572526264859,0.720724946156952,0.337209302325581,0.9,2.05748387729672,-0.354252188452278,0.904040404040404,-0.571428571428571,0.2,0.0118279569892473,1.17256573285271,-0.660432217723401,-0.1222215104782,0.672146161788469,0.15007215007215,-0.110572046324251,-0.207792207792208,0.991754756871036,0.333333333333333,0.5,0.732212713601139,2.2568724004289,0,-0.336797592471074,0.722222222222222,0.91958041958042,-1.81336427355442e-16,-0.56,0.166666666666667,1.52465968682776,-0.336797592471074,-0.56,70.8251833333333,"2024-10-18 12:07:24.029705+00:00","18/10/2024","06:56:30","chrome","False","Chrome OS",1092,492,"Woman","High School",70,"Caucasian ",27.4561333333333,1.59553333333333,3,2,1,2,2,3,1,3,3,2,1.8181,3,3,6,4,2,5,8.61611666666667,3,2,2,1,3,2,3,3,3,2,4,2,3,3,3,"Improved","14000","BadNews",1.1024,"Interesting ","No","Yes",0.138116666666667,0.0725,11.5894983333333,7.50408833333328,NA,"None or Independent",4,5,5.5,4.83333333333333,3.5,3,4,3.5,3,2,2.66666666666667,2,3.33333333333333,3,2.6,0.105913978494624,0.256066757564656,0.311333333333333
"vuvvg0y4le",0.216,0.677333333333333,0.0013333333333334,0.908,0.2625,0.816,0.396,0.3,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.766666666666667,1.41224023457131,0.303870051963928,0.838624338624339,0.477611940298507,0.935483870967742,2.91186326538562,0.40680023472884,0.952889853104757,0.684782608695652,0.4,-0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,-0.3,0.168817204301075,-1.63662708880087,1.49962303081431,0.354252188452278,0.102930182764912,-0.135353535353535,0.114265514480418,0.262664165103189,0.207170668397145,0.5,0.5,1.83134014948609,2.93046758537104,-0.549563717942476,0,0.876068376068376,0.961538461538462,-0.756756756756757,-2.0923433925628e-16,0,1.09912743588495,0.549563717942476,0.756756756756757,28.6953333333333,"2024-10-18 12:06:45.782894+00:00","18/10/2024","07:38:01","chrome","False","Windows 10",1872,1267,"Woman","Bachelor",36,"Caucasian",14.9517333333333,0.44125,3,3,1,1,1,1,2,3,3,3,0.5798,6,3,0,8,5,4,1.19886666666667,0,0,0,1,1,1,1,0,2,1,0,0,1,1,2,"No impact","49080","Tetris",0.686533333333333,"the anticipation of the next shape to fill the space","yes","yes",0.102516666666667,0.0765,3.47682833333413,3.30016333333254,2,"None or Independent",2.5,0,3.5,2,3.5,2,4,4,4,1,0,0.333333333333333,0.666666666666667,1.66666666666667,0.733333333333333,-0.0655913978494624,-0.0685020289932776,0.450666666666667
"jdh2uo06ru",0.0640000000000001,0.781333333333333,0.549333333333333,0.98,0.09625,0.84,0.824,0.456,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.866666666666667,2.09443265845146,0.270794568077805,0.909655172413793,0.460431654676259,0.774193548387097,1.6173178077692,0.509351993418935,0.856576898000579,0.713636363636364,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,-0.1,-0.0924731182795699,-0.464061355948157,-0.47711485068226,-0.232030677974078,0.23855742534113,-0.0787878787878787,-0.0530782744132137,-0.0631276901004303,0.253204708960104,0.416666666666667,0.5,2.2568724004289,2.93046758537104,0.336797592471074,0,0.91958041958042,0.961538461538462,0.56,-2.0923433925628e-16,0.0833333333333333,0.673595184942148,-0.336797592471074,-0.56,31.5658666666667,"2024-10-18 12:06:12.174946+00:00","18/10/2024","07:34:33","chrome","False","Windows 10",1366,641,"Man","High School",59,"White",14.6146166666667,0.48175,1,3,1,3,0,3,1,3,1,3,0.523383333333333,6,1,0,7,7,0,1.39238333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"No impact","12318","Tetris",0.769566666666667,"I liked getting better the more I played.","Maybe","yes",0.19435,0.0892,4.40699666666587,4.56452000000079,1,"Democrat",1.5,0.5,0.5,0.833333333333333,4,4,4,2,4.5,0,0,0,0,0.333333333333333,0.0666666666666667,-0.096236559139785,-0.470588103315209,0.593666666666667
"sb4glt3pf3",0.132,0.441333333333333,0.0106666666666666,0.068,0.01875,0.226666666666667,0.132,0.052,0.5,0,-0.210428394247925,0.5,0,0.733333333333333,1.48590490209164,0.575058446257716,0.839099475997295,0.761682242990654,0.67741935483871,1.00999016924958,0.504995084624791,0.773726851851852,0.6875,0.5,0.210428394247925,-0.105214197123962,0.577380952380952,-0.166666666666667,0,-0.0559139784946237,0.210428394247925,-0.47591473284206,0.105214197123962,-0.0700633616329246,0.0773809523809524,-0.0653726241454435,-0.166666666666667,-0.0741822429906542,0.25,0,1.46523379268552,0,0.732616896342761,1.46523379268552,0.82967032967033,0.5,0.857142857142857,0,-0.25,-1.46523379268552,0.732616896342761,-0.857142857142857,37.5747166666667,"2024-10-18 12:05:24.023592+00:00","18/10/2024","07:27:46","edge-chromium","False","Windows 10",1592,774,"Woman","Other",48,"Caucasian",21.2999,0.496933333333333,2,2,1,3,2,3,2,4,2,2,0.50925,1,5,4,5,3,5,1.45233333333333,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,"Slightly improved","5000","BadNews",1.23811666666667,"making choices","no","no",0.23755,0.0771,3.89595166666657,4.08754833333343,2,"None or Independent",6,3.5,5,4.83333333333333,3,3.5,4.5,2.5,3,1,1.33333333333333,1,1,1.66666666666667,1.2,-0.0279569892473118,-0.132743169297068,0.163
"y51f4lljoj",0.2,0.866666666666667,0.0666666666666667,0.324,0.5,0.6,0.2,0.6,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.733333333333333,1.39642331003665,0.619799242285212,0.82657200811359,0.790123456790123,0.774193548387097,1.40532597878012,0.0737587717578687,0.840919117647059,0.125,0.6,0.464061355948157,0.442459072222003,0.655555555555556,0.615384615384615,0,0.0408602150537635,0.0432045674523075,0.00890266874346879,0.442459072222003,-0.546040470527344,0.0126984126984127,0.0143471095334685,0.615384615384616,-0.665123456790124,0.416666666666667,0.416666666666667,2.2568724004289,0.791638607743375,0.336797592471074,-0.395819303871687,0.91958041958042,0.733766233766234,0.56,-0.571428571428571,0,-1.46523379268552,-0.732616896342761,-1.13142857142857,44.1889166666667,"2024-10-18 12:05:04.758513+00:00","18/10/2024","07:20:48","chrome","False","Windows 10",1366,641,"Woman","High School",69,"caucasian",23.9180166666667,1.0053,0,3,0,4,1,3,0,4,0,3,1.22436666666667,0,1,0,8,8,6,1.4692,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Slightly improved","13000","BadNews",1.2884,"intriguing","yes","yes",0.24765,0.101066666666667,4.89275833333333,4.18945833333333,0,"Democrat",4.5,0,3,2.5,4.5,4.5,5,1,4,0,0,0,0,0.333333333333333,0.0666666666666667,0.0204301075268817,0.0260536180978881,0.364333333333333
"f4od3juxhv",0.148,0.342666666666667,0.168,0.0440000000000001,0.335,0.38,0.168,0.352,0.5,0,-0.210428394247925,0.5,0,0.533333333333333,0.165047955992938,0.319726087325256,0.562271062271062,0.472324723247232,0.741935483870968,1.50433505202957,-0.0242542351331418,0.854001811594203,-0.0416666666666667,0.7,1.19889026290412,0.0750446187440205,0.810714285714286,0.125,0.2,0.208602150537634,1.19889026290412,1.33928709603663,0.285473012991945,-0.343980322458398,0.310714285714286,0.291730749323141,0.125,-0.513991389913899,0.416666666666667,0.5,0,0.673595184942148,-0.791638607743375,-1.12843620021445,0.5,0.705128205128205,0,-0.958904109589041,0.0833333333333333,0.673595184942148,-0.336797592471074,-0.958904109589041,44.5840166666667,"2024-10-18 12:05:04.732754+00:00","18/10/2024","07:20:23","chrome","False","Chrome OS",1366,617,"Man","Bachelor",81,"caucasian",16.4466666666667,1.2956,4,3,3,3,2,3,0,1,1,3,2.45836666666667,3,3,4,7,5,6,3.60823333333333,1,3,1,3,3,3,4,3,3,3,1,1,1,1,2,"Improved","5400","BadNews",0.566083333333333,"interactions","yes","yes",0.346716666666667,0.0541,7.61226499999998,5.58006833333336,4,"None or Independent",4,2.5,4.5,3.66666666666667,4.5,2.5,2,2,3.5,3,1.66666666666667,2.33333333333333,1,3,2.2,0.204301075268817,1.26908867947038,0.175666666666667
"3b3hms5a17",0.216,0.162666666666667,0.138666666666667,0.26,0.4275,0.913333333333333,0.268,0.976,0.5,0,-0.210428394247925,0.5,0,0.566666666666667,0.3156145220619,0.0793948482978378,0.611455108359133,0.126482213438735,0.612903225806452,1.23382764978946,1.24581804252692,0.780732790427999,0.977040816326531,0.7,1.17256573285271,0.796711260674282,0.790909090909091,0.878048780487805,0.2,0.046236559139785,1.17256573285271,0.918213127727561,1.00713965492221,1.16642319422908,0.290909090909091,0.169277682068866,0.878048780487805,0.850558602887795,0.416666666666667,0.416666666666667,0.791638607743375,0.791638607743375,-0.395819303871687,-0.395819303871687,0.733766233766234,0.733766233766234,-0.571428571428571,-0.571428571428571,0,0,0,0,69.1011666666667,"2024-10-18 12:05:04.556828+00:00","18/10/2024","06:55:52","chrome","False","Windows 10",638,944,"Man","Bachelor",29,"Black",15.71325,0.548133333333333,0,1,0,3,3,4,1,4,0,3,1.11595,0,1,1,8,5,8,13.0512833333333,2,0,0,0,1,0,0,0,2,2,0,2,0,1,4,"Slightly improved","11","BadNews",4.74756666666667,"Choosing a tweet to post.","yes","yes",5.53258333333333,0.0458,5.1707200000008,2.38285333333413,1,"Democrat",4.5,0.5,5.5,3.5,3,5,5,1.5,3,0.333333333333333,0.666666666666667,1.33333333333333,0.333333333333333,2,0.933333333333333,0.123118279569892,1.04538943029014,0.194333333333333
"qcahf8szec",0.272,0.181333333333333,0.0346666666666667,0.02,0.1825,0.0746666666666667,0.196,0.1,0.6,0.42085678849585,-6.93889390390723e-17,0.642857142857143,-1.71291552370738e-16,0.4,-0.490711181552857,-0.482557700105216,0.662796125975474,-0.65530303030303,0.516129032258065,0.0621048011368793,-0.268254509897227,0.52437850140056,-0.404929577464789,0.5,0,-0.210428394247925,0.5,0,-0.1,0.116129032258064,-0.42085678849585,0.552815982689736,-0.210428394247925,0.214303190207989,-0.142857142857143,-0.138417624574913,1.71291552370738e-16,0.250373452838242,0.333333333333333,0.0833333333333333,0.732212713601139,-0.425532250942805,0,0.578872482271972,0.722222222222222,0.645454545454546,-1.81336427355442e-16,0.736842105263158,-0.25,-1.15774496454394,0.578872482271972,0.736842105263158,71.1566166666667,"2024-10-18 12:05:03.261383+00:00","18/10/2024","05:54:26","chrome","False","Windows 10",1280,583,"Woman","Other",60,"WHITE",27.60075,1.33635,4,2,3,2,3,2,4,4,0,4,1.29856666666667,5,6,4,7,0,7,1.96735,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,"Greatly improved","345","BadNews",5.07196666666667,"IMP","NO","NO",18.4791,0.0455666666666667,1.9058099999999,1.61720166666682,5,"None or Independent",4.5,2.5,7.5,4.83333333333333,2,2,3.5,2,3.5,2.66666666666667,3,2.66666666666667,3,3,2.86666666666667,0.00806451612903225,0.0659795970969433,0.127
"9w0y1el2nt",0.328,0.673333333333333,0.293333333333333,0.752,0.20375,0.762666666666667,0.844,0.08,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.766666666666667,1.35555392340348,0.0986447994461858,0.833913043478261,0.16580310880829,0.774193548387097,1.46784210026208,0.276069119118543,0.846394868333807,0.441747572815534,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.1,0.00752688172043003,0.464061355948157,0.112288176858594,0.232030677974078,0.177424319672358,0.0787878787878787,0.0124818248555461,0.0631276901004303,0.275944464007244,0.416666666666667,0.5,1.58327721548675,2.93046758537104,0,0,0.863636363636364,0.961538461538462,8.24256487979283e-17,-2.0923433925628e-16,0.0833333333333333,1.3471903698843,0,-2.91659988054208e-16,23.3079333333333,"2024-10-18 12:04:56.512726+00:00","18/10/2024","04:41:34","safari","False","Mac OS",1198,772,"Man","Doctorate",68,"White",12.9286,0.51205,3,3,0,4,0,3,0,4,0,4,0.52505,5,0,0,8,6,1,1.1571,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"Slightly improved","2000","BadNews",0.367766666666667,"funny prompts","no","yes",0.0565333333333333,0.0363,2.60935,2.54735,1,"Democrat",1.5,0,1.5,1,4.5,3,5,1,5,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.2,0.053763440860215,0.288174766403375,0.511666666666667
"yypclh993f",0.72,0.597333333333333,0,0.848,0.2675,0.808,0.908,0.236,0.5,0.101442561556037,-1.33227284632262,0.546212121212121,-0.98,0.7,1.11711658823572,0.217863467030066,0.79631798245614,0.348039215686275,0.741935483870968,2.10205000120486,0.751718090136761,0.886415677382064,0.887096774193548,0.7,1.17256573285271,-0.796711260674281,0.790909090909091,-0.878048780487805,0.2,0.0419354838709678,1.07112317129668,0.984933412969134,0.535561585648338,0.533854623106695,0.24469696969697,0.0900976949259236,0.101951219512195,0.539057558507274,0.333333333333333,0.416666666666667,0.732212713601139,1.15774496454394,0,-0.212766125471402,0.722222222222222,0.803030303030303,-1.81336427355442e-16,-0.341463414634146,0.0833333333333334,0.425532250942805,-0.212766125471402,-0.341463414634146,43.9633,"2024-10-18 12:04:39.978703+00:00","18/10/2024","06:20:38","chrome","False","Windows 10",1366,607,"Woman","High School",62,"Caucsian",23.4707333333333,0.825833333333333,1,1,1,3,1,3,4,4,0,1,0.9136,5,2,2,6,2,6,1.95568333333333,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,"Slightly improved","11.909","BadNews",1.0978,"Interacting with the AI, I found it humorous","yes","yes",0.1184,0.0506666666666667,5.50714333333373,4.38635,4,"Republican",2.5,2,6,3.5,1.5,4,4.5,1.5,3,0,0,0,0,1.33333333333333,0.266666666666667,0.120967741935484,1.02802829213291,0.541333333333333
"2tkek852xx",0.00799999999999997,0.342666666666667,0.0626666666666667,0.156,0.13125,0.428,0.416,0.452,0.5,0,-0.210428394247925,0.5,0,0.7,0.981382227577281,0.0884410484669154,0.773291925465839,0.144796380090498,0.806451612903226,1.63889438688177,0.190542975808696,0.86844362745098,0.320652173913043,0.9,2.05748387729672,-0.354252188452278,0.904040404040404,-0.571428571428571,0.4,0.106451612903226,2.05748387729672,0.657512159304491,-0.143823794204353,0.102101927341781,0.404040404040404,0.0951517019851418,-0.571428571428571,0.175855793822546,0.416666666666667,0.5,1.15774496454394,1.46523379268552,-0.212766125471402,-0.732616896342761,0.803030303030303,0.82967032967033,-0.341463414634146,-0.857142857142857,0.0833333333333333,0.307488828141578,-0.519850770871359,-0.515679442508711,25.8842333333333,"2024-10-18 12:04:36.209144+00:00","18/10/2024","07:38:39","edge-chromium","False","Windows 10",2654,1040,"Man","Bachelor",35,"Caucasian",13.7673833333333,0.461366666666667,2,1,0,3,1,2,1,4,1,4,0.465516666666667,4,5,0,4,3,4,1.2537,3,3,3,3,4,4,3,2,4,4,2,4,4,3,4,"No impact","7800","Tetris",0.718933333333333,"The nostalgia I felt since I haven't played it in a while.","Yes","Yes",0.0727666666666667,0.0519166666666667,3.26952666666666,2.48435166666666,3,"None or Independent",4.5,2,4.5,3.66666666666667,3,3,5,2,4.5,3.66666666666667,2.66666666666667,3.66666666666667,3,3.66666666666667,3.33333333333333,0.253225806451613,1.35749801830061,0.142333333333333
"4nwu7o58qv",0.164,0.172,0.157333333333333,0.46,0.11,0.189333333333333,0.06,0.36,0.6,0.708504376904556,-1.02874193864836,0.712121212121212,-0.941176470588235,0.5,0.0693081045406823,-0.202548057058447,0.52702850877193,-0.313008130081301,0.483870967741935,0,-0.402250065321725,0.5,0,0.4,-0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,-0.2,-0.0161290322580645,-1.17256573285271,-0.0693081045406823,0.586282866426357,-0.199702008263279,-0.0565656565656566,-0.0270285087719299,0.32579185520362,0.313008130081301,0.25,0.333333333333333,0,0,0,-0.36610635680057,0.5,0.5,0,0,0.0833333333333333,0,-0.36610635680057,0,37.9537,"2024-10-18 12:04:06.619288+00:00","18/10/2024","06:26:03","chrome","False","Windows 10",1366,641,"Woman","Master",54,"ASIAN",25.4901166666667,0.9708,3,4,0,4,4,3,0,4,3,4,0.9969,0,7,7,2,1,7,0.734,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Greatly improved","8300","BadNews",1.25266666666667,"THE SUGGESTIONS","YES","YES",0.268283333333333,0.0521333333333333,2.95238333333333,1.92657333333331,1,"Democrat",7.5,6.5,7,7,5,3,5,2.5,3,3,3,3,3,3,3,-0.108064516129032,-0.620936918696698,0.238333333333333
"tob23l9of5",0.74,0.261333333333333,0.492,0.768,0.17375,0.546666666666667,0.328,0,0.5,0,-1.38299412710064,0.5,0,0.733333333333333,1.17867182646965,-0.187085847913101,0.806666666666667,-0.303317535545024,0.806451612903226,2.38713238012969,0.669165677356805,0.911419930875576,0.86,0.6,0.464061355948157,-0.442459072222003,0.655555555555555,-0.615384615384616,0.1,0.0731182795698925,0.464061355948157,1.20846055366004,0.940535054878635,0.856251525269906,0.155555555555555,0.104753264208909,-0.615384615384616,1.16331753554502,0.166666666666667,0.5,0.425532250942805,1.46523379268552,0.578872482271972,-0.732616896342761,0.645454545454546,0.82967032967033,0.736842105263158,-0.857142857142857,0.333333333333333,1.03970154174272,-1.31148937861473,-1.59398496240601,36.9125666666667,"2024-10-18 12:03:12.471188+00:00","18/10/2024","07:26:12","chrome","False","Mac OS",1508,700,"Woman","Bachelor",62,"Caucasian",19.9985,0.566333333333333,3,3,1,3,1,0,1,3,1,3,0.885383333333333,3,3,3,7,7,7,2.43198333333333,3,1,1,3,1,3,3,1,3,1,3,1,3,1,3,"No impact","12.558","BadNews",1.22513333333333,"Humorous assistant and answers","yes","yes",0.147516666666667,0.0347333333333333,4.24818333333333,2.67621666666667,4,"None or Independent",4,2,4,3.33333333333333,4,1.5,4,2,4,2.33333333333333,1.66666666666667,1,2.33333333333333,3,2.06666666666667,0.0865591397849462,0.836260954804098,0.565333333333333
