"Participant","Condition","Item","Nature","Correct","True_Positive","True_Negative","False_Positive","False_Negative","Manipulative"
"S271","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S271","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S271","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S271","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S271","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S271","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S271","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S271","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S271","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S271","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S271","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S272","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S272","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S272","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S272","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S272","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S272","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S272","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S272","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S272","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S272","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S272","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S272","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S272","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S272","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S272","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S272","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S272","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S272","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S272","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S273","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S273","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S273","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S273","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S273","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S273","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S273","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S273","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S273","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S273","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S273","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S273","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S273","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S274","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S274","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S274","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S274","Pre-test","PRE_4","NonManipulative",0,0,0,1,0,1
"S274","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S274","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S274","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S274","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S274","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S274","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S274","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S274","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S274","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S274","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S274","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S274","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S274","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S274","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S274","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S274","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S274","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S274","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S274","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S274","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S275","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S275","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S275","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S275","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S275","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S275","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S275","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S275","Post-test","POST_1","NonManipulative",0,0,0,1,0,1
"S275","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S275","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S275","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S275","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S275","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S275","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S275","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S275","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S275","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S275","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S275","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S276","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S276","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S276","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S276","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S276","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S276","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S276","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S276","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S276","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S276","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S276","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S276","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S276","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S276","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S276","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S276","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S276","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S276","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S276","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S276","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S276","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S276","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S276","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S276","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S277","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S277","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S277","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S277","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S277","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S277","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S277","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S277","Post-test","POST_1","NonManipulative",0,0,0,1,0,1
"S277","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S277","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S277","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S277","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S277","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S277","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S277","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S277","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S277","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S277","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S277","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S278","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S278","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S278","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S278","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S278","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S278","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S278","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S278","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S278","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S278","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S278","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S278","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S278","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S278","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S278","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S278","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S278","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S278","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S278","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S279","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S279","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S279","Pre-test","PRE_12","Manipulative",0,0,0,0,1,0
"S279","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S279","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S279","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S279","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S279","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S279","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S279","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S279","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S279","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S279","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S279","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S279","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S279","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S279","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S279","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S279","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S279","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S279","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S279","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S279","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S279","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S280","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S280","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S280","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S280","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S280","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S280","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S280","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S280","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S280","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S280","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S280","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S280","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S280","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S280","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S280","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S280","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S280","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S280","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S280","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S280","Post-test","POST_8","Manipulative",0,0,0,0,1,0
"S280","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S280","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S280","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S280","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S281","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S281","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S281","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S281","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S281","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S281","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S281","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S281","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S281","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S281","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S281","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S281","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S281","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S281","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S281","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S281","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S281","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S281","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S281","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S282","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S282","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S282","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S282","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S282","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S282","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S282","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S282","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S282","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S282","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S282","Post-test","POST_5","NonManipulative",0,0,1,0,0,0
"S282","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S283","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S283","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S283","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S283","Pre-test","PRE_4","NonManipulative",0,0,0,1,0,1
"S283","Pre-test","PRE_3","Manipulative",0,0,0,0,1,0
"S283","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S283","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S283","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S283","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S283","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S283","Pre-test","PRE_10","Manipulative",0,0,0,0,1,0
"S283","Pre-test","PRE_7","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_1","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S283","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S283","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S283","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S283","Post-test","POST_7","Manipulative",0,0,0,0,1,0
"S283","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S283","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S283","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_2","NonManipulative",0,0,0,1,0,1
"S284","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S284","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S284","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S284","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S284","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S284","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S284","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S284","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S284","Post-test","POST_4","NonManipulative",0,0,0,1,0,1
"S284","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S284","Post-test","POST_9","NonManipulative",0,0,0,1,0,1
"S284","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S284","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S284","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S284","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S284","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S284","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S284","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S284","Post-test","POST_2","Manipulative",0,0,0,0,1,0
"S285","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S285","Pre-test","PRE_11","NonManipulative",0,0,0,1,0,1
"S285","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S285","Pre-test","PRE_4","NonManipulative",0,0,0,1,0,1
"S285","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S285","Pre-test","PRE_9","NonManipulative",0,0,0,1,0,1
"S285","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S285","Pre-test","PRE_1","Manipulative",0,0,0,0,1,0
"S285","Pre-test","PRE_8","Manipulative",0,0,0,0,1,0
"S285","Pre-test","PRE_6","Manipulative",0,0,0,0,1,0
"S285","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S285","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S285","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S285","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S285","Post-test","POST_3","Manipulative",0,0,0,0,1,0
"S285","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S285","Post-test","POST_6","Manipulative",0,0,0,0,1,0
"S285","Post-test","POST_11","NonManipulative",0,0,0,1,0,1
"S285","Post-test","POST_12","NonManipulative",0,0,0,1,0,1
"S285","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S285","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S285","Post-test","POST_10","Manipulative",0,0,0,0,1,0
"S285","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S285","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S287","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S287","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S287","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S287","Pre-test","PRE_5","NonManipulative",0,0,0,1,0,1
"S287","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S287","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S287","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_6","Manipulative",1,1,0,0,0,1
"S287","Post-test","POST_11","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_12","NonManipulative",0,0,1,0,0,0
"S287","Post-test","POST_8","Manipulative",1,1,0,0,0,1
"S287","Post-test","POST_7","Manipulative",1,1,0,0,0,1
"S287","Post-test","POST_10","Manipulative",1,1,0,0,0,1
"S287","Post-test","POST_5","NonManipulative",0,0,0,1,0,1
"S287","Post-test","POST_2","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_2","NonManipulative",0,0,1,0,0,0
"S288","Pre-test","PRE_11","NonManipulative",0,0,1,0,0,0
"S288","Pre-test","PRE_12","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_4","NonManipulative",0,0,1,0,0,0
"S288","Pre-test","PRE_3","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_9","NonManipulative",0,0,1,0,0,0
"S288","Pre-test","PRE_5","NonManipulative",0,0,1,0,0,0
"S288","Pre-test","PRE_1","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_8","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_6","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_10","Manipulative",1,1,0,0,0,1
"S288","Pre-test","PRE_7","NonManipulative",0,0,1,0,0,0
"S288","Post-test","POST_1","NonManipulative",0,0,1,0,0,0
"S288","Post-test","POST_4","NonManipulative",0,0,1,0,0,0
"S288","Post-test","POST_3","Manipulative",1,1,0,0,0,1
"S288","Post-test","POST_9","NonManipulative",0,0,1,0,0,0
