"Participant","Item","Realness","Condition","Nature","Topic","Intervention","Correct","True_Positive","True_Negative","False_Positive","False_Negative"
"S386","MIST_fake_general_13",0.38,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_fake_general_7",0.69,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_21",0.39,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_fake_general_9",0.56,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_fake_general_8",0.42,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_fake_covid_2",0.59,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S386","MIST_real_general_27",0.34,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_fake_general_11",0.54,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_23",0.36,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_fake_covid_10",0.54,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S386","MIST_real_covid_2",0.48,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S386","MIST_fake_general_18",0.54,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_26",0.43,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_real_general_31",0.66,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_fake_general_27",0.2,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_real_general_3",0.58,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_real_covid_1",0.39,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S386","MIST_fake_general_5",0.59,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_1",0.35,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_real_covid_8",0.63,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S386","MIST_real_covid_3",0.43,"Posttest","Real","Covid","Tetris",0,0,0,1,0
"S386","MIST_real_general_10",0.61,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_real_general_14",0.42,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_fake_general_23",0.62,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_fake_covid_8",0.32,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S386","MIST_fake_general_20",0.66,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_fake_covid_9",0.4,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S386","MIST_fake_covid_1",0.55,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S386","MIST_fake_general_12",0.39,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_fake_general_29",0.63,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_fake_general_14",0.38,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_real_general_8",0.59,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_real_general_11",0.41,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_real_general_7",0.62,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_fake_general_15",0.38,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S386","MIST_fake_general_1",0.6,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_22",0.41,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_real_covid_6",0.58,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S386","MIST_real_general_30",0.42,"Posttest","Real","General","Tetris",0,0,0,1,0
"S386","MIST_real_general_29",0.62,"Posttest","Real","General","Tetris",1,0,1,0,0
"S386","MIST_fake_general_24",0.61,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S386","MIST_real_general_2",0.4,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_real_covid_2",0.99,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_fake_covid_4",0,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S387","MIST_real_covid_6",1,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_general_17",0.54,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_3",0.81,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_10",0.8,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S387","MIST_real_covid_7",0.67,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_covid_4",0.69,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_fake_covid_1",0.91,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S387","MIST_fake_general_4",0.31,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_covid_6",0.76,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S387","MIST_fake_general_2",0.67,"Pretest","Fake","General","Tetris",0,0,0,0,1
"S387","MIST_fake_general_17",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_30",0,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_29",0.34,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_24",0.43,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_26",0.29,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_7",0.64,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_29",0.65,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_21",0.67,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_covid_10",0.36,"Pretest","Fake","Covid","Tetris",1,1,0,0,0
"S387","MIST_real_general_12",0,"Pretest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_real_general_22",0.64,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_20",0.24,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_28",0.13,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_9",0.06,"Pretest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_covid_5",0.81,"Pretest","Fake","Covid","Tetris",0,0,0,0,1
"S387","MIST_real_general_18",0.72,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_8",0.8,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_20",0.84,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_23",0.19,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_covid_9",0.76,"Pretest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_general_4",0.23,"Pretest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_general_9",0.22,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_25",0.23,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_1",0.59,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_16",0.07,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_26",0.75,"Pretest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_10",0.22,"Pretest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_general_22",0.22,"Pretest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_covid_3",0.67,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S387","MIST_real_general_6",0.6,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_11",0.33,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_real_general_30",0.67,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_11",0.3,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_14",0,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_general_1",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_3",0.13,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_covid_3",0.76,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_general_5",0.57,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_covid_1",0.59,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_fake_general_19",0.35,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_15",0.03,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_18",0.11,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_27",0.08,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_14",0.1,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_15",0.66,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_covid_10",0.86,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_fake_general_6",0,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_28",0.8,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_covid_8",0.39,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S387","MIST_real_general_25",0.66,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_covid_8",0.89,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_general_2",0.41,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_general_7",0.12,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_general_8",0.23,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_covid_9",1,"Posttest","Fake","Covid","Tetris",0,0,0,0,1
"S387","MIST_real_covid_5",1,"Posttest","Real","Covid","Tetris",1,0,1,0,0
"S387","MIST_real_general_13",0.28,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_covid_2",0.08,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S387","MIST_real_general_23",0.72,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_21",0.19,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_fake_covid_7",0.31,"Posttest","Fake","Covid","Tetris",1,1,0,0,0
"S387","MIST_real_general_19",0.7,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_fake_general_5",0.03,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S387","MIST_real_general_16",0.96,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_24",0.68,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_27",0.82,"Posttest","Real","General","Tetris",1,0,1,0,0
"S387","MIST_real_general_31",0.36,"Posttest","Real","General","Tetris",0,0,0,1,0
"S387","MIST_fake_general_12",0.63,"Posttest","Fake","General","Tetris",0,0,0,0,1
"S387","MIST_fake_general_13",0.05,"Posttest","Fake","General","Tetris",1,1,0,0,0
"S388","MIST_fake_covid_1",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_1",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_2",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_12",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_10",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_covid_5",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_20",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_general_20",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_6",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_16",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_19",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_29",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_8",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_1",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_covid_6",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_23",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_covid_10",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_30",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_covid_9",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_26",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_covid_1",0,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S388","MIST_real_covid_8",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_3",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_8",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_31",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_real_covid_9",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_23",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_2",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_covid_10",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_18",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_6",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_7",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_general_26",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_5",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_27",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_18",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_30",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_19",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_13",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_covid_6",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_14",0.01,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_22",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_covid_5",0,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_general_10",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_covid_3",1,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_covid_2",0.02,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_5",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_27",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_15",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_real_general_16",0.01,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S388","MIST_real_general_24",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_17",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_21",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_14",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_12",0.79,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_covid_8",1,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_3",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_covid_7",0,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S388","MIST_real_general_11",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_9",0.02,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_general_13",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_17",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_covid_7",1,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_25",0.76,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_22",0.79,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_15",0.83,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_9",0.54,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_general_24",0.92,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_covid_3",0.86,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S388","MIST_fake_covid_4",1,"Posttest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_7",0.29,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_28",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_fake_general_4",0.74,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_real_general_28",0.99,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_21",0.96,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_general_29",0.96,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S388","MIST_real_covid_4",0,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S388","MIST_fake_general_11",0.77,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S388","MIST_fake_general_25",0.01,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S388","MIST_real_covid_2",0,"Posttest","Real","Covid","BadNewsGame",0,0,0,1,0
"S388","MIST_real_general_4",0,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_general_22",0.14,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_general_16",0.63,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_19",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_18",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_general_7",0.1,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_covid_2",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_8",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_general_26",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_general_22",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_general_13",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_covid_1",0,"Pretest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S390","MIST_real_general_14",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_15",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_9",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_24",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_general_27",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_17",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_1",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_real_covid_7",0,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_4",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_general_20",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_covid_6",0,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_19",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_covid_3",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S390","MIST_fake_general_15",0.97,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_covid_2",1,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_covid_10",1,"Pretest","Fake","Covid","BadNewsGame",0,0,0,0,1
"S390","MIST_real_covid_1",0,"Pretest","Real","Covid","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_general_10",1,"Pretest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_general_23",1,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_general_11",0,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_real_covid_5",0.66,"Pretest","Real","Covid","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_12",0.36,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_25",0.69,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_27",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_covid_6",0.23,"Pretest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S390","MIST_real_general_1",0.75,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_6",0.68,"Pretest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_general_9",0.29,"Pretest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_real_general_8",0,"Pretest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_general_5",0,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_real_general_16",1,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_28",0.8,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_fake_covid_5",0,"Posttest","Fake","Covid","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_general_24",0.15,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_general_7",0.04,"Posttest","Fake","General","BadNewsGame",1,1,0,0,0
"S390","MIST_fake_general_6",1,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
"S390","MIST_real_covid_8",1,"Posttest","Real","Covid","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_18",0.78,"Posttest","Real","General","BadNewsGame",1,0,1,0,0
"S390","MIST_real_general_20",0.17,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_real_general_2",0.12,"Posttest","Real","General","BadNewsGame",0,0,0,1,0
"S390","MIST_fake_general_2",0.85,"Posttest","Fake","General","BadNewsGame",0,0,0,0,1
