"Participant","Sample","Experiment_Duration","Date","Time","Browser","Mobile","Platform","Screen_Width","Screen_Height","Gender","Education","Age","Ethnicity","COVID_Vaccination","FakeNews_SubjectiveDiscrimination","BFI_Duration","BFI10_1","BFI10_2","BFI10_3","BFI10_4","BFI10_5","BFI10_6","BFI10_7","BFI10_8","BFI10_9","BFI10_10","VSA_Duration","VSA_1","VSA_2","VSA_3","VSA_4","VSA_5","VSA_6","ANES_Duration","Political_Ideology","Political_Affiliation","GCBS_Duration","GCBS15_13","GCBS15_10","GCBS15_15","GCBS15_8","GCBS15_2","GCBS15_1","GCBS15_12","GCBS15_14","GCBS15_3","GCBS15_9","GCBS15_7","GCBS15_4","GCBS15_11","GCBS15_5","GCBS15_6","Intervention_Questions_Confidence","Intervention","Intervention_Duration","Intervention_Questions_Score","Intervention_Questions_Duration","Intervention_Questions_Favorite","Intervention_Questions_Repeat","Intervention_Questions_Recommend","MOCRI_PRE_2_NonManipulative","MOCRI_PRE_11_NonManipulative","MOCRI_PRE_12_Manipulative","MOCRI_PRE_4_NonManipulative","MOCRI_PRE_3_Manipulative","MOCRI_PRE_9_NonManipulative","MOCRI_PRE_5_NonManipulative","MOCRI_PRE_1_Manipulative","MOCRI_PRE_8_Manipulative","MOCRI_PRE_6_Manipulative","MOCRI_PRE_10_Manipulative","MOCRI_PRE_7_NonManipulative","MOCRI_POST_1_NonManipulative","MOCRI_POST_4_NonManipulative","MOCRI_POST_3_Manipulative","MOCRI_POST_9_NonManipulative","MOCRI_POST_6_Manipulative","MOCRI_POST_11_NonManipulative","MOCRI_POST_12_NonManipulative","MOCRI_POST_8_Manipulative","MOCRI_POST_7_Manipulative","MOCRI_POST_10_Manipulative","MOCRI_POST_5_NonManipulative","MOCRI_POST_2_Manipulative"
"S385","USA",32.1872333333333,"18/10/2024","04:15:48","chrome","false","Windows 10",721,589,"Woman","High School",38,"wish not to disclose","Yes","likely",0.502233333333333,3,3,0,3,2,3,1,3,0,3,3.1363,6,2,4,2,6,2,0.148816666666667,"Moderate","None or Independent",1.54086666666667,0,2,3,0,0,2,1,2,0,0,0,0,1,1,1,"Unsure/refuse to answer","Tetris",12.89705,"37361",0.568566666666667,"the way i can maneuver the blocks","yes","yes",1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
"S386","USA",56.3514166666667,"18/10/2024","12:28:22","chrome","false","Windows 10",683,689,"Woman","Bachelor",21,"Black American ","Yes","likely",2.58278333333333,3,2,3,2,4,3,2,3,2,3,0.2658,5,3,6,5,6,4,0.132166666666667,"Slightly Conservative","Republican",2.1273,3,2,2,4,2,3,3,2,1,2,3,3,3,3,2,"Slightly improved","Tetris",0.0648166666666667,"5000",1.30418333333333,"the nice colours ","no","yes",1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
"S387","USA",34.1300166666667,"18/10/2024","07:52:31","chrome","false","Windows 10",1841,959,"Man","Bachelor",34,"Asian","Yes","unlikely",0.863966666666667,3,1,3,2,2,1,1,3,3,4,0.768083333333333,6,4,0,8,3,5,0.131166666666667,"Moderate","None or Independent",1.77075,0,3,4,1,2,3,2,1,1,1,1,2,2,3,2,"No impact","Tetris",17.6444,"30000",0.336166666666667,"classic game nostalgia","yes","yes",1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0
"S388","USA",41.6223666666667,"18/10/2024","07:27:36","chrome","true","Android OS",980,1851,"Woman","Master",66,"Black (African American)","Yes","likely",0.9043,4,2,0,4,0,4,1,4,0,4,0.983616666666667,4,4,4,4,3,6,0.335266666666667,"Moderate","None or Independent",4.12838333333333,1,3,4,2,2,2,2,3,1,1,2,1,2,1,1,"Improved","BadNewsGame",21.05145,"20000",1.39016666666667,"The game was very informative and realistic.","Absolutely yes.","Of course I would",1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1
"S389","USA",19.8364666666667,"18/10/2024","04:13:00","chrome","false","Chrome OS",1200,649,"Man","Master",36,"Asian","Yes","likely",0.303016666666667,4,3,2,2,3,0,2,3,3,1,0.4189,2,3,0,7,2,4,0.177466666666667,"Slightly Liberal","None or Independent",0.84005,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,"Slightly improved","BadNewsGame",10.65165,"17.439",0.326783333333333,"seeing how easy it was to mislead people","no","no",1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"S390","USA",19.9798333333333,"18/10/2024","05:57:21","edge-chromium","false","Windows 10",2552,1322,"Man","High School",25,"white","No","very unlikely",1.16836666666667,3,4,3,2,4,3,3,3,3,4,0.941983333333333,7,2,8,0,5,7,0.241533333333333,"Extremely Conservative","Republican",1.35521666666667,3,2,2,1,2,1,4,4,1,2,1,1,2,3,3,"Slightly improved","BadNewsGame",9.44691666666667,"7000",0.6053,"trolling","no","no",0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1
"S391","USA",53.4898333333333,"18/10/2024","06:17:03","chrome","false","Windows 10",1366,633,"Man","Master",32,"African American","Yes","likely",1.09993333333333,3,4,0,4,3,3,1,4,0,4,1.38901666666667,4,5,2,7,4,6,0.671166666666667,"Moderate","None or Independent",3.51548333333333,1,3,4,2,1,3,2,2,1,3,3,3,3,2,3,"Unsure/refuse to answer","Tetris",16.3314166666667,"7,849",2.28545,"Quick decision making","yes","yes",1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0
"S392","USA",33.145,"18/10/2024","06:50:48","safari","false","Mac OS",1438,825,"Man","Master",51,"Caucasian ","Yes","likely",0.5378,0,4,0,0,4,4,0,4,0,4,0.56835,6,0,0,8,8,0,0.161033333333333,"Extremely Liberal","Democrat",1.1485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"No impact","Tetris",19.1289166666667,"32.045",0.447933333333333,"The zen of it","yes","yes",1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"S393","USA",80.3689166666667,"18/10/2024","06:05:04","chrome","false","Windows 10",1536,730,"Woman","Other",33,"Hispanic","Yes","very likely",46.7011166666667,1,4,1,1,1,1,1,4,3,3,1.5435,1,7,6,1,4,7,0.433516666666667,"Conservative","Republican",1.9054,0,4,4,1,1,1,3,1,0,1,1,2,3,1,0,"Greatly improved","BadNewsGame",9.18445,"10,779",1.79223333333333,"I enjoyed the trolling stage, the memes were very funny too","yes","yes",0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
"S394","USA",39.0924166666667,"18/10/2024","11:27:54","chrome","false","Mac OS",1280,582,"Man","Master",73,"caucasian","Yes","likely",0.611783333333333,3,4,3,3,1,1,1,3,2,2,0.600266666666667,8,0,0,8,8,0,0.228633333333333,"Extremely Liberal","Democrat",1.67541666666667,0,2,1,1,0,1,0,0,0,1,0,0,0,0,1,"Improved","BadNewsGame",21.37965,"8000",0.6925,"nothng really","no","no",1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0
"S395","USA",43.0811333333333,"18/10/2024","07:48:02","chrome","false","Windows 10",1536,776,"Man","Bachelor",22,"black American ","Yes","likely",1.85375,4,4,0,3,3,4,1,4,1,3,1.11846666666667,5,5,7,7,8,5,0.148283333333333,"Conservative","Republican",5.08991666666667,3,0,4,3,3,3,1,3,3,3,3,3,3,3,2,"No impact","Tetris",12.1721,"61640",1.3724,"how adjustable the tiles were","yes","yes",1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
"S396","UK",16.71925,"19/04/2025","23:03:36","chrome","false","Mac OS",1440,812,"Man","High School",22,"causcasian","No","unlikely",0.832166666666667,1,2,0,4,1,4,2,4,1,3,0.645266666666667,8,6,4,8,0,8,0.309666666666667,"Conservative","Conservative",1.41605,1,3,4,2,3,3,3,3,1,4,3,3,2,3,4,"No impact","Tetris",4.8349,"2500",0.43045,"straightforward","yes","no",1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0
"S397","UK",25.5195,"25/02/2025","18:02:57","edge-chromium","false","Windows 10",1526,928,"Man","Bachelor",55,"White","Yes","likely",0.58695,4,3,3,0,0,1,4,4,4,4,0.743016666666667,5,3,0,8,6,2,0.20895,"Liberal","Labour",1.13638333333333,0,1,3,1,3,1,0,0,1,0,0,0,0,1,1,"Greatly improved","BadNewsGame",12.4181333333333,"16,914",0.866833333333333,"It was entertaining but made a serious point","Yes","Yes",0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0
"S398","UK",15.7619833333333,"13/04/2025","18:02:00","ios","true","iOS",980,1716,"Man","Bachelor",22,"Caucasian","Yes","very unlikely",0.977516666666667,1,0,1,3,1,3,2,4,0,3,0.7436,5,0,0,8,0,8,0.196216666666667,"Don't Know","None",2.14735,1,2,4,3,3,3,1,3,3,0,0,1,3,3,4,"No impact","Tetris",0.273816666666667,"10000",0.210183333333333,"Nice colours ","No","No",1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"S399","UK",36.2908333333333,"25/02/2025","14:23:53","edge-chromium","false","Windows 10",1272,594,"Man","High School",20,"White - British","Yes","likely",0.647466666666667,3,3,1,3,3,3,1,4,1,3,1.50235,6,5,0,8,3,5,8.09746666666667,"Conservative","Conservative",6.58633333333333,0,3,3,1,1,1,2,2,0,0,1,1,3,1,3,"Slightly improved","BadNewsGame",5.81406666666667,"6713",0.62635,"The customisable nature ","Yes","Yes",1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"S400","UK",47.1279833333333,"06/03/2025","10:15:36","chrome","false","Windows 10",1280,551,"Woman","High School",20,"Caucasian","Yes","likely",0.847283333333333,4,1,1,3,0,0,1,3,4,4,2.18936666666667,6,3,0,8,2,6,0.38065,"Moderate","None",2.3222,0,1,3,0,2,1,0,1,0,0,0,1,1,1,1,"Slightly improved","BadNewsGame",15.3544666666667,"14.034",0.410133333333333,"the colours","No","Sure",1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"S401","UK",42.376,"09/04/2025","16:56:33","chrome","false","Windows 10",1280,551,"Woman","High School",21,"White British","Yes","unlikely",1.1425,3,2,3,0,3,0,2,3,4,4,1.0497,5,1,2,6,4,5,0.395033333333333,"Slightly Liberal","None",2.94343333333333,1,1,3,1,2,2,1,1,3,0,1,1,2,2,1,"Improved","BadNewsGame",17.6045,"14,000",0.57,"how ridiculous the headlines were","yes","yes",1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
"S402","UK",17.5153,"25/02/2025","20:08:47","ios","true","iOS",980,1690,"Man","High School",21,"White","Yes","likely",0.543933333333333,1,1,1,3,1,3,3,3,1,4,0.6821,7,1,2,1,3,5,0.08275,"Liberal","Labour",1.0089,1,1,3,2,3,1,2,1,1,1,2,1,3,1,1,"Slightly improved","BadNewsGame",3.45088333333333,"50",0.649816666666667,"I liked it was interactive ","No","No",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"S403","UK",17.22045,"16/04/2025","18:52:21","samsung","true","Android OS",980,1964,"Woman","High School",53,"British","Yes","likely",0.7656,1,3,1,3,3,3,1,4,1,3,0.5815,5,5,2,5,2,6,0.232066666666667,"Don't Know","None",1.30535,2,2,3,2,2,3,3,2,2,2,3,2,3,3,2,"Unsure/refuse to answer","BadNewsGame",11.45895,"800",0.372133333333333,"Prompts","No","No",1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"S404","UK",15.6226333333333,"19/03/2025","22:50:01","opera","false","Windows 10",1878,934,"Man","High School",20,"Caucasian","Yes","likely",0.566316666666667,1,4,3,3,3,4,1,2,3,1,0.6459,4,3,0,8,7,5,0.278833333333333,"Don't Know","None",1.35548333333333,3,3,3,3,2,3,2,3,1,3,3,2,2,3,4,"No impact","Tetris",2.89001666666667,"1400",0.7113,"the impact it had on future of video games","no","maybe",1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"S405","UK",22.1042,"31/03/2025","19:27:31","ios","true","iOS",980,1618,"Man","Other",56,"White","Yes","very unlikely",0.846133333333333,2,3,0,2,4,3,2,3,3,3,1.70048333333333,1,4,4,8,1,8,0.607966666666667,"Slightly Conservative","Reform UK",2.30311666666667,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,"No impact","Tetris",0.79645,"200",0.346233333333333,"","No","No",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S406","UK",35.0157166666667,"26/02/2025","13:19:09","chrome","false","Mac OS",1352,788,"Man","Bachelor",21,"caucasian","Yes","likely",1.0659,0,3,2,2,1,4,3,3,3,3,1.72165,2,5,0,7,2,6,0.657483333333333,"Liberal","Labour",5.86285,0,3,2,1,0,1,0,0,1,0,0,0,1,1,2,"Slightly improved","BadNewsGame",3.67196666666667,"5000",5.59266666666667,"making the memes","definitley not","no ",1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"S407","UK",63.1028,"27/02/2025","16:19:16","chrome","false","Windows 10",1536,738,"Woman","High School",21,"White British","Yes","unlikely",0.97785,3,3,1,4,1,3,1,2,2,4,1.31796666666667,7,1,0,8,8,1,0.70765,"Liberal","None",3.08096666666667,0,3,4,0,1,1,0,0,0,0,0,0,2,1,1,"No impact","Tetris",12.6640333333333,"19,200",0.835633333333333,"occupied my hands","probably not","maybe",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
"S408","UK",56.7474166666667,"01/03/2025","10:13:37","samsung","true","Android OS",980,1707,"Woman","Bachelor",54,"Caucasian","Yes","unlikely",1.31741666666667,3,1,0,1,1,2,3,4,3,1,1.43006666666667,6,2,0,8,5,4,0.379233333333333,"Liberal","Labour",3.82921666666667,0,2,3,0,1,1,2,2,0,3,0,0,1,1,0,"No impact","Tetris",21.4273333333333,"160",1.80073333333333,"When it was over!","No","No",1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0
"S409","UK",13.6724833333333,"23/04/2025","14:43:31","ios","true","iOS",980,1666,"Man","Bachelor",21,"Caucasian","Yes","likely",1.33275,3,3,3,3,3,3,3,3,3,2,0.984083333333333,6,3,1,8,4,5,0.318016666666667,"Slightly Liberal","Labour",2.0016,1,3,4,2,3,4,3,3,1,1,3,2,3,3,3,"Slightly improved","BadNewsGame",1.11546666666667,"500",0.340016666666667,"Funny ","No ","All my family ",1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0
"S410","UK",12040.0784166667,"08/04/2025","14:11:15","chrome","false","Mac OS",750,823,"Woman","High School",20,"white","Yes","unlikely",0.914683333333333,4,1,3,0,0,3,1,4,3,0,0.9156,7,3,1,8,7,5,0.860733333333333,"Don't Know","None",4.64663333333333,3,2,3,1,2,1,1,3,1,1,3,1,1,1,2,"No impact","Tetris",8.24895,"6000",0.544866666666667,"making them fit nicely together and the colours","yes","yes",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1
"S411","UK",56.6637,"19/03/2025","21:24:22","ios","true","iOS",980,1666,"Woman","Bachelor",22,"Caucasian ","Yes","likely",0.572383333333333,3,4,0,3,3,4,1,4,2,3,1.21948333333333,4,2,0,8,4,6,0.303616666666667,"Slightly Liberal","Labour",4.16301666666667,1,3,4,2,3,0,3,4,1,2,1,4,3,4,1,"Unsure/refuse to answer","Tetris",6.2938,"2000",0.987566666666667,"Technical","Yes","Yes",1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
"S412","UK",28.1063333333333,"27/02/2025","13:22:19","ios","true","iOS",980,1690,"Woman","High School",21,"White British","Yes","very likely",1.20035,1,2,3,3,1,4,3,3,1,3,1.18256666666667,5,4,1,7,5,4,0.73465,"Liberal","Labour",4.18383333333333,1,4,3,1,2,3,1,3,1,1,0,1,2,3,2,"No impact","Tetris",2.03878333333333,"2500",2.0061,"The challenge","Yes","Yes ",1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
"S413","UK",29.1774833333333,"12/04/2025","10:01:24","ios","true","iOS",980,1669,"Woman","Bachelor",28,"Caucasian","Yes","likely",0.731333333333333,4,2,2,2,3,0,1,4,4,1,0.9566,4,1,0,7,5,5,0.317233333333333,"Moderate","None",1.70873333333333,2,3,3,3,3,2,1,2,0,0,1,1,3,3,2,"Slightly improved","BadNewsGame",12.9737166666667,"12324",0.379133333333333,"Prompts","Yes","Yes",1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
"S414","UK",32.5459333333333,"13/03/2025","11:24:06","safari","false","Mac OS",1366,917,"Woman","High School",18,"White European","Yes","likely",1.3374,0,3,1,0,1,4,0,4,2,4,1.31686666666667,6,2,1,7,2,6,0.565683333333333,"Moderate","None",3.28203333333333,0,2,4,1,2,3,3,2,0,0,0,2,2,1,2,"No impact","Tetris",10.6283166666667,"80000",0.735983333333333,"the way you can fit everything in spaces without leaving any spaces ","yes ","yes",1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0
"S415","UK",35.858,"13/04/2025","17:52:11","edge-chromium","false","Windows 10",1272,559,"Woman","High School",53,"white British","Yes","likely",1.2902,0,2,1,2,1,3,3,3,1,3,1.0728,3,3,4,6,3,5,0.327016666666667,"Moderate","Labour",2.15548333333333,3,3,3,3,3,3,3,2,2,3,1,3,2,3,3,"Slightly improved","BadNewsGame",16.8090333333333,"15828",0.5224,"the funny comments ","yes","yes",0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0
"S416","UK",14.2482833333333,"31/03/2025","17:00:45","safari","false","Mac OS",1366,886,"Man","Bachelor",22,"Caucasian","Yes","unlikely",0.928016666666667,1,3,4,3,3,3,1,2,1,3,0.544666666666667,6,5,2,8,3,6,0.100933333333333,"Conservative","None",1.11575,1,1,4,1,1,3,1,3,1,2,1,2,3,1,3,"No impact","BadNewsGame",0.03125,"1000",0.25045,"Intresting","No","No",1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1
"S417","UK",52.0793,"24/02/2025","20:17:34","chrome","false","Windows 10",1536,703,"Woman","High School",21,"White British ","Yes","unlikely",0.9312,3,1,1,3,0,2,3,3,2,4,1.36573333333333,6,1,0,8,6,6,1.0799,"Moderate","Liberal-Democrats",3.65645,3,2,4,4,1,3,3,2,1,3,3,1,2,3,1,"Slightly improved","Tetris",15.0789,"8,795",1.90316666666667,"the banging music ","yes","yes I would it was very fun ",1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0
"S418","UK",21.22825,"07/03/2025","21:25:55","ios","true","iOS",980,1693,"Man","High School",20,"Caucasian","Yes","likely",0.998683333333333,3,3,1,4,1,1,3,4,3,4,0.387983333333333,8,0,0,8,4,1,0.140266666666667,"Extremely Liberal","None",1.08476666666667,1,3,4,1,1,1,1,1,1,1,1,3,1,3,1,"No impact","Tetris",7.87961666666667,"3,543",0.466483333333333,"It was satisfying ","Yes","Yes",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"S419","UK",23.6290833333333,"25/02/2025","16:36:25","edge-chromium","false","Windows 10",1232,674,"Woman","Bachelor",21,"White British","Yes","likely",0.9722,3,4,3,4,3,4,1,4,3,3,0.92335,7,1,0,8,7,1,0.200483333333333,"Liberal","Green",2.71988333333333,1,3,4,4,3,4,3,1,4,1,1,3,4,2,1,"Improved","BadNewsGame",6.4668,"100",0.490783333333333,"seeing peoples comments ","no","No",1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0
"S420","UK",40.47015,"25/02/2025","19:52:10","chrome","false","Windows 10",1280,721,"Man","High School",20,"Caucasian ","Yes","likely",0.954983333333333,3,3,3,4,1,3,4,4,4,4,1.60636666666667,5,3,1,8,6,7,0.293766666666667,"Don't Know","None",3.5564,3,3,4,3,1,0,0,0,3,0,0,1,3,3,0,"Improved","BadNewsGame",15.18235,"14000",0.50055,"interactive-ness ","yes","no",1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
"S421","UK",30.1050166666667,"25/02/2025","20:59:42","chrome","false","Windows 10",1280,551,"Woman","High School",19,"White ","Yes","very unlikely",0.750066666666667,3,3,3,1,1,1,3,3,4,1,0.824633333333333,7,2,0,8,7,1,0.5783,"Extremely Liberal","Green",2.49415,1,3,3,1,1,3,1,1,1,1,2,1,3,1,3,"Slightly declined","BadNewsGame",12.3194,"12,469",0.506533333333333,"Memes","yes","yes",1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0
"S422","UK",9.99255,"13/04/2025","17:49:02","ios-webview","true","iOS",980,1657,"Woman","High School",25,"White british","Yes","very unlikely",0.6133,1,3,1,4,2,2,2,4,2,3,0.75775,3,5,0,8,3,7,0.310116666666667,"Don't Know","None",1.61915,1,3,4,1,2,3,3,3,3,2,3,2,3,3,2,"Improved","BadNewsGame",0.12805,"3000",0.426416666666667,"","No","Yes",1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
"S423","UK",33.9837333333333,"07/03/2025","21:13:20","ios","true","iOS",980,1643,"Woman","High School",21,"Caucasian ","Yes","likely",1.17206666666667,1,3,2,0,1,3,4,3,4,4,1.05848333333333,8,1,0,8,4,3,0.708716666666667,"Liberal","None",2.48396666666667,1,2,4,1,3,3,3,1,1,1,3,1,3,2,2,"No impact","Tetris",15.1628833333333,"1245",0.500883333333333,"When the lines would disappear ","Yes","Yes",1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
"S424","UK",23.6654166666667,"19/03/2025","21:13:05","ios","true","iOS",980,1701,"Woman","High School",20,"Caucasian","Yes","likely",0.52995,0,1,0,1,0,3,4,3,3,4,0.710066666666667,3,2,0,8,8,1,0.33115,"Liberal","Labour",2.20536666666667,1,3,3,2,2,1,1,3,1,1,2,3,3,3,2,"No impact","Tetris",5.2031,"80",0.46225,"The music","No","No",1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0
"S425","UK",489.335616666667,"05/03/2025","23:20:06","safari","false","Mac OS",820,1067,"Man","Other",20,"Caucasian","Yes","unlikely",0.872316666666667,3,3,2,3,0,1,1,3,4,3,1.86828333333333,4,2,0,8,6,5,0.48485,"Slightly Liberal","Liberal-Democrats",2.57416666666667,1,3,4,1,4,2,3,3,1,3,2,2,3,4,2,"No impact","Tetris",6.48466666666667,"5094",1.1494,"A break from reality ","Maybe not this version but I’d play Tetris again","Tetris, yes",1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"S426","UK",49.9228833333333,"26/02/2025","18:04:52","ios","true","iOS",980,1658,"Woman","High School",20,"White British","Yes","likely",0.818966666666667,1,4,1,1,1,3,3,1,3,3,0.856966666666667,6,2,0,8,6,2,0.168366666666667,"Don't Know","None",1.97803333333333,0,2,2,1,0,1,0,0,0,0,0,0,0,1,1,"No impact","Tetris",19.0542666666667,"10300",0.774816666666667,"When the shapes fit perfectly","Maybe","Depends on the person",1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
"S427","UK",25.0549666666667,"18/04/2025","12:50:05","chrome","false","Mac OS",1440,812,"Woman","High School",21,"caucasian","Yes","unlikely",0.6714,3,3,4,0,3,4,2,1,4,4,0.830483333333333,6,5,4,8,2,6,0.44245,"Slightly Liberal","None",1.9216,2,4,4,4,2,3,2,2,2,3,3,3,2,3,2,"Improved","BadNewsGame",10.3182666666667,"16.353",0.262383333333333,"engaging with fans","no","no",1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
"S428","UK",31.8811,"10/03/2025","16:19:18","opera","false","Windows 10",1878,972,"Woman","Other",20,"asian","Yes","likely",0.576483333333333,3,4,2,0,0,2,1,1,4,4,0.704083333333333,2,2,0,8,4,4,0.15415,"Don't Know","None",2.39145,1,1,3,2,3,1,2,3,1,0,2,1,3,3,3,"No impact","Tetris",8.8344,"97,326",0.550983333333333,"I love tetris","yes","yes",0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0
"S429","UK",74.7334333333333,"22/04/2025","17:02:41","chrome","false","Mac OS",1728,992,"Man","High School",20,"Italian","Yes","likely",1.28576666666667,3,0,3,3,2,3,0,2,2,3,2.0258,0,5,8,6,7,7,4.44255,"Slightly Conservative","Conservative",5.02471666666667,2,4,3,2,3,3,3,2,1,4,3,3,3,2,2,"Slightly improved","BadNewsGame",20.5021166666667,"14164",0.6743,"interactions","yes","yes",1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0
"S430","UK",25.2434,"15/03/2025","18:32:36","chrome","false","Mac OS",1440,812,"Man","Bachelor",21,"Black","Yes","very likely",0.750166666666667,4,4,1,4,3,4,1,0,2,4,1.95936666666667,7,5,0,8,7,6,2.50828333333333,"Liberal","Labour",1.62835,3,3,3,3,3,3,4,1,3,3,4,3,4,3,3,"Slightly improved","BadNewsGame",8.84886666666667,"13088",0.356333333333333,"the story!","no","no!",1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"S431","UK",36.6231833333333,"21/03/2025","20:31:54","ios","true","iOS",980,1666,"Woman","High School",21,"British white ","Yes","likely",0.770183333333333,2,4,3,2,2,3,3,3,4,3,0.80595,7,1,0,8,7,4,0.228366666666667,"Liberal","Green",9.64421666666667,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,"No impact","Tetris",3.8859,"415",1.30281666666667,"Had never played it before so trying something new ","No ","No",1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0
"S432","UK",43.2673833333333,"13/04/2025","19:21:00","chromium-webview","true","Android OS",980,2049,"Man","High School",28,"White British ","Yes","likely",0.48225,0,4,4,2,0,2,4,2,3,4,6.8661,0,8,0,8,0,8,2.00115,"Don't Know","Reform UK",2.96828333333333,0,4,4,4,0,0,0,0,0,0,4,4,0,0,0,"No impact","Tetris",0.0666666666666667,"",0.4404,"","","",1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0
"S433","UK",38.1605666666667,"28/02/2025","14:23:52","chrome","false","Windows 10",1536,695,"Woman","High School",21,"White British","Yes","likely",1.27018333333333,2,3,1,1,2,3,3,3,4,3,0.6942,4,3,2,6,5,5,0.419516666666667,"Moderate","Green",1.977,3,3,2,3,2,2,2,3,2,2,3,3,2,3,1,"Slightly improved","BadNewsGame",15.9703333333333,"4600",0.284033333333333,"the funny memes","no","no",1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1
